Timestamp,HR,RBHS.Power.Campus_Load_kW:5min
2023-04-17 00:10:00,0,"9,816.96"
2023-04-17 00:15:00,0,"9,883.04"
2023-04-17 00:20:00,0,"9,822.17"
2023-04-17 00:25:00,0,"9,879.96"
2023-04-17 00:30:00,0,"10,046.91"
2023-04-17 00:35:00,0,"9,793.65"
2023-04-17 00:40:00,0,"10,052.34"
2023-04-17 00:45:00,0,"9,873.63"
2023-04-17 00:50:00,0,"9,837.06"
2023-04-17 00:55:00,0,"9,788.46"
2023-04-17 01:00:00,1,"9,830.84"
2023-04-17 01:05:00,1,"9,820.64"
2023-04-17 01:10:00,1,"9,845.13"
2023-04-17 01:15:00,1,"9,918.17"
2023-04-17 01:20:00,1,"9,817.81"
2023-04-17 01:25:00,1,"9,854.87"
2023-04-17 01:30:00,1,"9,778.71"
2023-04-17 01:35:00,1,"9,908.05"
2023-04-17 01:40:00,1,"9,827.09"
2023-04-17 01:45:00,1,"10,002.70"
2023-04-17 01:50:00,1,"10,004.62"
2023-04-17 01:55:00,1,"9,854.47"
2023-04-17 02:00:00,2,"9,835.36"
2023-04-17 02:05:00,2,"9,842.95"
2023-04-17 02:10:00,2,"9,893.06"
2023-04-17 02:15:00,2,"9,948.27"
2023-04-17 02:20:00,2,"9,867.79"
2023-04-17 02:25:00,2,"9,938.94"
2023-04-17 02:30:00,2,"10,027.65"
2023-04-17 02:35:00,2,"9,884.33"
2023-04-17 02:40:00,2,"10,128.42"
2023-04-17 02:45:00,2,"9,938.32"
2023-04-17 02:50:00,2,"9,917.65"
2023-04-17 02:55:00,2,"9,926.47"
2023-04-17 03:00:00,3,"9,943.95"
2023-04-17 03:05:00,3,"9,905.75"
2023-04-17 03:10:00,3,"9,880.82"
2023-04-17 03:15:00,3,"9,861.46"
2023-04-17 03:20:00,3,"9,846.91"
2023-04-17 03:25:00,3,"9,904.63"
2023-04-17 03:30:00,3,"9,892.44"
2023-04-17 03:35:00,3,"9,802.19"
2023-04-17 03:40:00,3,"9,872.88"
2023-04-17 03:45:00,3,"9,959.24"
2023-04-17 03:50:00,3,"9,974.83"
2023-04-17 03:55:00,3,"9,981.50"
2023-04-17 04:00:00,4,"9,921.09"
2023-04-17 04:05:00,4,"9,952.09"
2023-04-17 04:10:00,4,"9,961.00"
2023-04-17 04:15:00,4,"9,998.47"
2023-04-17 04:20:00,4,"10,000.78"
2023-04-17 04:25:00,4,"10,066.84"
2023-04-17 04:30:00,4,"10,072.54"
2023-04-17 04:35:00,4,"10,073.08"
2023-04-17 04:40:00,4,"10,027.51"
2023-04-17 04:45:00,4,"10,196.06"
2023-04-17 04:50:00,4,"10,161.65"
2023-04-17 04:55:00,4,"10,197.90"
2023-04-17 05:00:00,5,"10,187.17"
2023-04-17 05:05:00,5,"10,327.40"
2023-04-17 05:10:00,5,"10,429.67"
2023-04-17 05:15:00,5,"10,402.65"
2023-04-17 05:20:00,5,"10,453.26"
2023-04-17 05:25:00,5,"10,457.43"
2023-04-17 05:30:00,5,"10,471.35"
2023-04-17 05:35:00,5,"10,471.55"
2023-04-17 05:40:00,5,"10,532.65"
2023-04-17 05:45:00,5,"10,541.16"
2023-04-17 05:50:00,5,"10,518.05"
2023-04-17 05:55:00,5,"10,541.55"
2023-04-17 06:00:00,6,"10,497.92"
2023-04-17 06:05:00,6,"10,551.22"
2023-04-17 06:10:00,6,"10,741.24"
2023-04-17 06:15:00,6,"10,643.90"
2023-04-17 06:20:00,6,"10,617.45"
2023-04-17 06:25:00,6,"10,647.61"
2023-04-17 06:30:00,6,"10,676.90"
2023-04-17 06:35:00,6,"10,687.28"
2023-04-17 06:40:00,6,"10,710.38"
2023-04-17 06:45:00,6,"10,735.83"
2023-04-17 06:50:00,6,"10,753.06"
2023-04-17 06:55:00,6,"10,857.51"
2023-04-17 07:00:00,7,"11,011.13"
2023-04-17 07:05:00,7,"11,066.77"
2023-04-17 07:10:00,7,"11,086.06"
2023-04-17 07:15:00,7,"11,006.17"
2023-04-17 07:20:00,7,"11,105.11"
2023-04-17 07:25:00,7,"11,071.46"
2023-04-17 07:30:00,7,"11,139.01"
2023-04-17 07:35:00,7,"11,017.31"
2023-04-17 07:40:00,7,"10,986.10"
2023-04-17 07:45:00,7,"11,039.74"
2023-04-17 07:50:00,7,"11,110.75"
2023-04-17 07:55:00,7,"11,170.58"
2023-04-17 08:00:00,8,"11,097.87"
2023-04-17 08:05:00,8,"11,200.27"
2023-04-17 08:10:00,8,"11,444.98"
2023-04-17 08:15:00,8,"11,268.65"
2023-04-17 08:20:00,8,"11,347.45"
2023-04-17 08:25:00,8,"11,264.05"
2023-04-17 08:30:00,8,"11,273.73"
2023-04-17 08:35:00,8,"11,258.22"
2023-04-17 08:40:00,8,"11,265.48"
2023-04-17 08:45:00,8,"11,357.20"
2023-04-17 08:50:00,8,"11,320.82"
2023-04-17 08:55:00,8,"11,505.43"
2023-04-17 09:00:00,9,"11,356.71"
2023-04-17 09:05:00,9,"11,641.51"
2023-04-17 09:10:00,9,"11,577.90"
2023-04-17 09:15:00,9,"11,465.94"
2023-04-17 09:20:00,9,"11,515.06"
2023-04-17 09:25:00,9,"11,575.17"
2023-04-17 09:30:00,9,"11,575.92"
2023-04-17 09:35:00,9,"11,595.67"
2023-04-17 09:40:00,9,"11,777.70"
2023-04-17 09:45:00,9,"11,568.80"
2023-04-17 09:50:00,9,"11,818.08"
2023-04-17 09:55:00,9,"11,725.35"
2023-04-17 10:00:00,10,"11,683.31"
2023-04-17 10:05:00,10,"11,654.56"
2023-04-17 10:10:00,10,"11,719.00"
2023-04-17 10:15:00,10,"11,708.27"
2023-04-17 10:20:00,10,"11,760.19"
2023-04-17 10:25:00,10,"11,731.55"
2023-04-17 10:30:00,10,"11,699.89"
2023-04-17 10:35:00,10,"11,698.86"
2023-04-17 10:40:00,10,"11,809.49"
2023-04-17 10:45:00,10,"11,800.17"
2023-04-17 10:50:00,10,"11,989.12"
2023-04-17 10:55:00,10,"11,888.52"
2023-04-17 11:00:00,11,"11,793.68"
2023-04-17 11:05:00,11,"11,741.10"
2023-04-17 11:10:00,11,"11,777.93"
2023-04-17 11:15:00,11,"11,809.03"
2023-04-17 11:20:00,11,"11,950.40"
2023-04-17 11:25:00,11,"11,982.42"
2023-04-17 11:30:00,11,"12,040.98"
2023-04-17 11:35:00,11,"12,027.99"
2023-04-17 11:40:00,11,"12,055.67"
2023-04-17 11:45:00,11,"12,086.00"
2023-04-17 11:50:00,11,"12,003.07"
2023-04-17 11:55:00,11,"12,010.47"
2023-04-17 12:00:00,12,"12,027.61"
2023-04-17 12:05:00,12,"12,114.96"
2023-04-17 12:10:00,12,"12,050.85"
2023-04-17 12:15:00,12,"12,101.44"
2023-04-17 12:20:00,12,"12,210.87"
2023-04-17 12:25:00,12,"12,113.93"
2023-04-17 12:30:00,12,"12,277.73"
2023-04-17 12:35:00,12,"12,135.44"
2023-04-17 12:40:00,12,"12,139.77"
2023-04-17 12:45:00,12,"12,088.44"
2023-04-17 12:50:00,12,"12,091.85"
2023-04-17 12:55:00,12,"12,073.75"
2023-04-17 13:00:00,13,"12,060.24"
2023-04-17 13:05:00,13,"12,034.90"
2023-04-17 13:10:00,13,"12,022.23"
2023-04-17 13:15:00,13,"12,076.45"
2023-04-17 13:20:00,13,"11,952.98"
2023-04-17 13:25:00,13,"12,037.06"
2023-04-17 13:30:00,13,"12,024.16"
2023-04-17 13:35:00,13,"11,950.14"
2023-04-17 13:40:00,13,"11,962.50"
2023-04-17 13:45:00,13,"12,027.68"
2023-04-17 13:50:00,13,"11,900.66"
2023-04-17 13:55:00,13,"11,886.92"
2023-04-17 14:00:00,14,"11,954.74"
2023-04-17 14:05:00,14,"11,863.61"
2023-04-17 14:10:00,14,"11,827.24"
2023-04-17 14:15:00,14,"11,888.39"
2023-04-17 14:20:00,14,"11,965.25"
2023-04-17 14:25:00,14,"12,034.58"
2023-04-17 14:30:00,14,"11,829.03"
2023-04-17 14:35:00,14,"11,884.22"
2023-04-17 14:40:00,14,"11,850.38"
2023-04-17 14:45:00,14,"11,883.27"
2023-04-17 14:50:00,14,"11,965.16"
2023-04-17 14:55:00,14,"11,945.72"
2023-04-17 15:00:00,15,"11,929.13"
2023-04-17 15:05:00,15,"12,024.62"
2023-04-17 15:10:00,15,"11,965.95"
2023-04-17 15:15:00,15,"12,062.84"
2023-04-17 15:20:00,15,"12,139.27"
2023-04-17 15:25:00,15,"11,914.68"
2023-04-17 15:30:00,15,"11,963.73"
2023-04-17 15:35:00,15,"11,980.23"
2023-04-17 15:40:00,15,"11,936.38"
2023-04-17 15:45:00,15,"12,013.52"
2023-04-17 15:50:00,15,"12,064.71"
2023-04-17 15:55:00,15,"12,078.51"
2023-04-17 16:00:00,16,"12,000.78"
2023-04-17 16:05:00,16,"11,898.04"
2023-04-17 16:10:00,16,"11,838.77"
2023-04-17 16:15:00,16,"11,796.59"
2023-04-17 16:20:00,16,"11,790.23"
2023-04-17 16:25:00,16,"11,751.68"
2023-04-17 16:30:00,16,"11,850.41"
2023-04-17 16:35:00,16,"11,754.58"
2023-04-17 16:40:00,16,"11,858.45"
2023-04-17 16:45:00,16,"11,599.11"
2023-04-17 16:50:00,16,"11,582.54"
2023-04-17 16:55:00,16,"11,468.03"
2023-04-17 17:00:00,17,"11,493.91"
2023-04-17 17:05:00,17,"11,638.33"
2023-04-17 17:10:00,17,"11,398.68"
2023-04-17 17:15:00,17,"11,547.78"
2023-04-17 17:20:00,17,"11,384.93"
2023-04-17 17:25:00,17,"11,327.57"
2023-04-17 17:30:00,17,"11,391.41"
2023-04-17 17:35:00,17,"11,253.09"
2023-04-17 17:40:00,17,"11,300.57"
2023-04-17 17:45:00,17,"11,246.73"
2023-04-17 17:50:00,17,"11,220.16"
2023-04-17 17:55:00,17,"11,141.18"
2023-04-17 18:00:00,18,"11,205.33"
2023-04-17 18:05:00,18,"11,199.93"
2023-04-17 18:10:00,18,"11,161.23"
2023-04-17 18:15:00,18,"11,212.01"
2023-04-17 18:20:00,18,"11,062.05"
2023-04-17 18:25:00,18,"11,027.51"
2023-04-17 18:30:00,18,"11,060.54"
2023-04-17 18:35:00,18,"10,994.88"
2023-04-17 18:40:00,18,"10,956.70"
2023-04-17 18:45:00,18,"11,012.76"
2023-04-17 18:50:00,18,"10,954.95"
2023-04-17 18:55:00,18,"11,079.00"
2023-04-17 19:00:00,19,"10,884.77"
2023-04-17 19:05:00,19,"11,008.76"
2023-04-17 19:10:00,19,"10,939.99"
2023-04-17 19:15:00,19,"10,892.19"
2023-04-17 19:20:00,19,"10,825.69"
2023-04-17 19:25:00,19,"10,810.52"
2023-04-17 19:30:00,19,"10,743.76"
2023-04-17 19:35:00,19,"10,797.27"
2023-04-17 19:40:00,19,"10,739.21"
2023-04-17 19:45:00,19,"10,817.56"
2023-04-17 19:50:00,19,"10,748.50"
2023-04-17 19:55:00,19,"10,848.47"
2023-04-17 20:00:00,20,"10,770.39"
2023-04-17 20:05:00,20,"10,874.84"
2023-04-17 20:10:00,20,"10,611.76"
2023-04-17 20:15:00,20,"10,583.97"
2023-04-17 20:20:00,20,"10,634.42"
2023-04-17 20:25:00,20,"10,572.30"
2023-04-17 20:30:00,20,"10,525.08"
2023-04-17 20:35:00,20,"10,517.90"
2023-04-17 20:40:00,20,"10,509.11"
2023-04-17 20:45:00,20,"10,615.77"
2023-04-17 20:50:00,20,"10,514.47"
2023-04-17 20:55:00,20,"10,704.21"
2023-04-17 21:00:00,21,"10,465.98"
2023-04-17 21:05:00,21,"10,324.59"
2023-04-17 21:10:00,21,"10,274.88"
2023-04-17 21:15:00,21,"10,170.36"
2023-04-17 21:20:00,21,"10,189.09"
2023-04-17 21:25:00,21,"10,152.52"
2023-04-17 21:30:00,21,"10,157.36"
2023-04-17 21:35:00,21,"10,112.82"
2023-04-17 21:40:00,21,"10,072.42"
2023-04-17 21:45:00,21,"10,136.44"
2023-04-17 21:50:00,21,"10,016.20"
2023-04-17 21:55:00,21,"10,042.80"
2023-04-17 22:00:00,22,"9,993.38"
2023-04-17 22:05:00,22,"9,912.75"
2023-04-17 22:10:00,22,"9,876.60"
2023-04-17 22:15:00,22,"9,888.42"
2023-04-17 22:20:00,22,"10,050.53"
2023-04-17 22:25:00,22,"10,150.45"
2023-04-17 22:30:00,22,"10,102.96"
2023-04-17 22:35:00,22,"9,983.16"
2023-04-17 22:40:00,22,"9,909.30"
2023-04-17 22:45:00,22,"9,667.01"
2023-04-17 22:50:00,22,"9,677.96"
2023-04-17 22:55:00,22,"9,671.31"
2023-04-17 23:00:00,23,"9,674.23"
2023-04-17 23:05:00,23,"9,633.39"
2023-04-17 23:10:00,23,"9,637.44"
2023-04-17 23:15:00,23,"9,645.27"
2023-04-17 23:20:00,23,"9,668.28"
2023-04-17 23:25:00,23,"9,511.10"
2023-04-17 23:30:00,23,"9,560.87"
2023-04-17 23:35:00,23,"9,556.69"
2023-04-17 23:40:00,23,"9,598.48"
2023-04-17 23:45:00,23,"9,555.68"
2023-04-17 23:50:00,23,"9,697.26"
2023-04-17 23:55:00,23,"9,791.65"
2023-04-18 00:00:00,0,"9,712.29"
2023-04-18 00:05:00,0,"9,944.89"
2023-04-18 00:10:00,0,"9,815.97"
2023-04-18 00:15:00,0,"9,837.08"
2023-04-18 00:20:00,0,"9,822.06"
2023-04-18 00:25:00,0,"9,826.60"
2023-04-18 00:30:00,0,"9,689.04"
2023-04-18 00:35:00,0,"9,697.70"
2023-04-18 00:40:00,0,"9,636.28"
2023-04-18 00:45:00,0,"9,620.75"
2023-04-18 00:50:00,0,"9,611.86"
2023-04-18 00:55:00,0,"9,624.33"
2023-04-18 01:00:00,1,"9,587.84"
2023-04-18 01:05:00,1,"9,635.36"
2023-04-18 01:10:00,1,"9,677.11"
2023-04-18 01:15:00,1,"9,660.56"
2023-04-18 01:20:00,1,"9,614.71"
2023-04-18 01:25:00,1,"9,598.30"
2023-04-18 01:30:00,1,"9,643.26"
2023-04-18 01:35:00,1,"9,607.73"
2023-04-18 01:40:00,1,"9,569.24"
2023-04-18 01:45:00,1,"9,559.31"
2023-04-18 01:50:00,1,"9,554.40"
2023-04-18 01:55:00,1,"9,521.92"
2023-04-18 02:00:00,2,"9,762.92"
2023-04-18 02:05:00,2,"9,497.39"
2023-04-18 02:10:00,2,"9,478.94"
2023-04-18 02:15:00,2,"9,488.22"
2023-04-18 02:20:00,2,"9,476.62"
2023-04-18 02:25:00,2,"9,454.91"
2023-04-18 02:30:00,2,"9,482.09"
2023-04-18 02:35:00,2,"9,390.88"
2023-04-18 02:40:00,2,"9,492.78"
2023-04-18 02:45:00,2,"9,610.75"
2023-04-18 02:50:00,2,"9,483.33"
2023-04-18 02:55:00,2,"9,499.63"
2023-04-18 03:00:00,3,"8,523.90"
2023-04-18 03:05:00,3,"8,415.44"
2023-04-18 03:10:00,3,"8,468.63"
2023-04-18 03:15:00,3,"8,558.14"
2023-04-18 03:20:00,3,"8,508.52"
2023-04-18 03:25:00,3,"8,485.91"
2023-04-18 03:30:00,3,"8,593.19"
2023-04-18 03:35:00,3,"8,502.82"
2023-04-18 03:40:00,3,"8,432.96"
2023-04-18 03:45:00,3,"8,436.70"
2023-04-18 03:50:00,3,"8,405.23"
2023-04-18 03:55:00,3,"8,394.00"
2023-04-18 04:00:00,4,"8,415.90"
2023-04-18 04:05:00,4,"8,385.89"
2023-04-18 04:10:00,4,"8,379.72"
2023-04-18 04:15:00,4,"8,379.89"
2023-04-18 04:20:00,4,"8,417.34"
2023-04-18 04:25:00,4,"8,445.39"
2023-04-18 04:30:00,4,"8,386.69"
2023-04-18 04:35:00,4,"8,386.92"
2023-04-18 04:40:00,4,"8,439.84"
2023-04-18 04:45:00,4,"8,426.61"
2023-04-18 04:50:00,4,"8,491.45"
2023-04-18 04:55:00,4,"8,479.75"
2023-04-18 05:00:00,5,"8,614.30"
2023-04-18 05:05:00,5,"8,757.54"
2023-04-18 05:10:00,5,"8,892.49"
2023-04-18 05:15:00,5,"8,912.70"
2023-04-18 05:20:00,5,"9,012.57"
2023-04-18 05:25:00,5,"8,811.10"
2023-04-18 05:30:00,5,"9,112.00"
2023-04-18 05:35:00,5,"8,859.79"
2023-04-18 05:40:00,5,"8,897.68"
2023-04-18 05:45:00,5,"8,907.91"
2023-04-18 05:50:00,5,"8,920.21"
2023-04-18 05:55:00,5,"8,870.15"
2023-04-18 06:00:00,6,"8,970.04"
2023-04-18 06:05:00,6,"8,999.13"
2023-04-18 06:10:00,6,"9,019.91"
2023-04-18 06:15:00,6,"9,002.00"
2023-04-18 06:20:00,6,"9,055.74"
2023-04-18 06:25:00,6,"8,914.55"
2023-04-18 06:30:00,6,"8,940.76"
2023-04-18 06:35:00,6,"8,941.33"
2023-04-18 06:40:00,6,"8,961.96"
2023-04-18 06:45:00,6,"8,973.81"
2023-04-18 06:50:00,6,"9,125.53"
2023-04-18 06:55:00,6,"9,208.45"
2023-04-18 07:00:00,7,"9,125.49"
2023-04-18 07:05:00,7,"9,245.07"
2023-04-18 07:10:00,7,"9,287.90"
2023-04-18 07:15:00,7,"9,243.51"
2023-04-18 07:20:00,7,"9,226.95"
2023-04-18 07:25:00,7,"9,362.46"
2023-04-18 07:30:00,7,"9,280.09"
2023-04-18 07:35:00,7,"9,442.43"
2023-04-18 07:40:00,7,"9,325.07"
2023-04-18 07:45:00,7,"9,375.36"
2023-04-18 07:50:00,7,"9,320.47"
2023-04-18 07:55:00,7,"9,677.99"
2023-04-18 08:00:00,8,"9,543.01"
2023-04-18 08:05:00,8,"9,525.39"
2023-04-18 08:10:00,8,"9,508.48"
2023-04-18 08:15:00,8,"9,581.67"
2023-04-18 08:20:00,8,"9,594.44"
2023-04-18 08:25:00,8,"9,643.36"
2023-04-18 08:30:00,8,"9,754.33"
2023-04-18 08:35:00,8,"9,635.60"
2023-04-18 08:40:00,8,"9,683.37"
2023-04-18 08:45:00,8,"9,674.91"
2023-04-18 08:50:00,8,"9,769.51"
2023-04-18 08:55:00,8,"9,865.64"
2023-04-18 09:00:00,9,"9,832.62"
2023-04-18 09:05:00,9,"9,835.13"
2023-04-18 09:10:00,9,"9,967.57"
2023-04-18 09:15:00,9,"9,994.22"
2023-04-18 09:20:00,9,"10,120.51"
2023-04-18 09:25:00,9,"9,970.47"
2023-04-18 09:30:00,9,"9,995.30"
2023-04-18 09:35:00,9,"9,994.30"
2023-04-18 09:40:00,9,"10,030.82"
2023-04-18 09:45:00,9,"10,102.99"
2023-04-18 09:50:00,9,"10,447.36"
2023-04-18 09:55:00,9,"10,905.33"
2023-04-18 10:00:00,10,"11,101.41"
2023-04-18 10:05:00,10,"11,362.48"
2023-04-18 10:10:00,10,"11,467.42"
2023-04-18 10:15:00,10,"11,639.01"
2023-04-18 10:20:00,10,"11,674.90"
2023-04-18 10:25:00,10,"11,559.52"
2023-04-18 10:30:00,10,"11,622.03"
2023-04-18 10:35:00,10,"11,445.14"
2023-04-18 10:40:00,10,"11,350.24"
2023-04-18 10:45:00,10,"11,243.27"
2023-04-18 10:50:00,10,"11,209.84"
2023-04-18 10:55:00,10,"11,120.45"
2023-04-18 11:00:00,11,"11,162.64"
2023-04-18 11:05:00,11,"10,972.02"
2023-04-18 11:10:00,11,"10,962.99"
2023-04-18 11:15:00,11,"10,819.85"
2023-04-18 11:20:00,11,"10,779.34"
2023-04-18 11:25:00,11,"10,793.38"
2023-04-18 11:30:00,11,"10,810.43"
2023-04-18 11:35:00,11,"10,859.24"
2023-04-18 11:40:00,11,"10,799.37"
2023-04-18 11:45:00,11,"10,814.55"
2023-04-18 11:50:00,11,"10,738.00"
2023-04-18 11:55:00,11,"10,807.93"
2023-04-18 12:00:00,12,"10,825.48"
2023-04-18 12:05:00,12,"10,888.39"
2023-04-18 12:10:00,12,"10,896.92"
2023-04-18 12:15:00,12,"10,871.76"
2023-04-18 12:20:00,12,"10,816.88"
2023-04-18 12:25:00,12,"10,834.31"
2023-04-18 12:30:00,12,"10,831.54"
2023-04-18 12:35:00,12,"10,876.40"
2023-04-18 12:40:00,12,"10,875.91"
2023-04-18 12:45:00,12,"10,848.76"
2023-04-18 12:50:00,12,"10,785.81"
2023-04-18 12:55:00,12,"10,866.33"
2023-04-18 13:00:00,13,"10,789.05"
2023-04-18 13:05:00,13,"10,902.48"
2023-04-18 13:10:00,13,"10,855.55"
2023-04-18 13:15:00,13,"10,773.91"
2023-04-18 13:20:00,13,"10,766.11"
2023-04-18 13:25:00,13,"10,888.32"
2023-04-18 13:30:00,13,"10,785.53"
2023-04-18 13:35:00,13,"10,797.79"
2023-04-18 13:40:00,13,"10,813.65"
2023-04-18 13:45:00,13,"10,835.93"
2023-04-18 13:50:00,13,"10,909.89"
2023-04-18 13:55:00,13,"10,888.92"
2023-04-18 14:00:00,14,"10,805.18"
2023-04-18 14:05:00,14,"10,822.28"
2023-04-18 14:10:00,14,"10,761.98"
2023-04-18 14:15:00,14,"10,830.10"
2023-04-18 14:20:00,14,"10,863.83"
2023-04-18 14:25:00,14,"10,854.99"
2023-04-18 14:30:00,14,"10,875.69"
2023-04-18 14:35:00,14,"10,874.75"
2023-04-18 14:40:00,14,"10,843.03"
2023-04-18 14:45:00,14,"10,766.72"
2023-04-18 14:50:00,14,"10,792.42"
2023-04-18 14:55:00,14,"10,887.60"
2023-04-18 15:00:00,15,"10,877.84"
2023-04-18 15:05:00,15,"10,791.11"
2023-04-18 15:10:00,15,"10,837.66"
2023-04-18 15:15:00,15,"10,773.15"
2023-04-18 15:20:00,15,"10,791.72"
2023-04-18 15:25:00,15,"10,813.10"
2023-04-18 15:30:00,15,"10,541.40"
2023-04-18 15:35:00,15,"10,517.17"
2023-04-18 15:40:00,15,"10,489.01"
2023-04-18 15:45:00,15,"10,603.54"
2023-04-18 15:50:00,15,"10,597.65"
2023-04-18 15:55:00,15,"10,597.79"
2023-04-18 16:00:00,16,"10,509.23"
2023-04-18 16:05:00,16,"10,452.87"
2023-04-18 16:10:00,16,"10,446.62"
2023-04-18 16:15:00,16,"10,424.94"
2023-04-18 16:20:00,16,"10,403.82"
2023-04-18 16:25:00,16,"10,244.30"
2023-04-18 16:30:00,16,"10,131.89"
2023-04-18 16:35:00,16,"10,159.26"
2023-04-18 16:40:00,16,"10,097.57"
2023-04-18 16:45:00,16,"10,077.57"
2023-04-18 16:50:00,16,"10,045.80"
2023-04-18 16:55:00,16,"10,017.27"
2023-04-18 17:00:00,17,"9,998.92"
2023-04-18 17:05:00,17,"9,986.38"
2023-04-18 17:10:00,17,"9,964.67"
2023-04-18 17:15:00,17,"9,926.86"
2023-04-18 17:20:00,17,"9,858.44"
2023-04-18 17:25:00,17,"9,849.47"
2023-04-18 17:30:00,17,"9,840.07"
2023-04-18 17:35:00,17,"9,829.80"
2023-04-18 17:40:00,17,"9,809.00"
2023-04-18 17:45:00,17,"9,772.86"
2023-04-18 17:50:00,17,"9,782.75"
2023-04-18 17:55:00,17,"9,788.58"
2023-04-18 18:00:00,18,"9,762.40"
2023-04-18 18:05:00,18,"9,761.35"
2023-04-18 18:10:00,18,"9,733.79"
2023-04-18 18:15:00,18,"9,639.02"
2023-04-18 18:20:00,18,"9,673.95"
2023-04-18 18:25:00,18,"9,659.01"
2023-04-18 18:30:00,18,"9,604.02"
2023-04-18 18:35:00,18,"9,571.81"
2023-04-18 18:40:00,18,"9,587.58"
2023-04-18 18:45:00,18,"9,603.97"
2023-04-18 18:50:00,18,"9,642.73"
2023-04-18 18:55:00,18,"9,621.27"
2023-04-18 19:00:00,19,"9,525.73"
2023-04-18 19:05:00,19,"9,508.42"
2023-04-18 19:10:00,19,"9,580.72"
2023-04-18 19:15:00,19,"9,449.24"
2023-04-18 19:20:00,19,"9,414.39"
2023-04-18 19:25:00,19,"9,436.37"
2023-04-18 19:30:00,19,"9,422.66"
2023-04-18 19:35:00,19,"9,368.21"
2023-04-18 19:40:00,19,"9,312.97"
2023-04-18 19:45:00,19,"9,361.08"
2023-04-18 19:50:00,19,"9,282.56"
2023-04-18 19:55:00,19,"9,292.79"
2023-04-18 20:00:00,20,"9,297.20"
2023-04-18 20:05:00,20,"9,266.21"
2023-04-18 20:10:00,20,"9,190.64"
2023-04-18 20:15:00,20,"9,173.90"
2023-04-18 20:20:00,20,"9,187.24"
2023-04-18 20:25:00,20,"9,169.58"
2023-04-18 20:30:00,20,"9,178.84"
2023-04-18 20:35:00,20,"9,172.73"
2023-04-18 20:40:00,20,"9,133.11"
2023-04-18 20:45:00,20,"9,211.90"
2023-04-18 20:50:00,20,"9,204.13"
2023-04-18 20:55:00,20,"9,039.07"
2023-04-18 21:00:00,21,"8,613.39"
2023-04-18 21:05:00,21,"8,290.68"
2023-04-18 21:10:00,21,"8,218.30"
2023-04-18 21:15:00,21,"8,252.31"
2023-04-18 21:20:00,21,"8,203.91"
2023-04-18 21:25:00,21,"8,199.78"
2023-04-18 21:30:00,21,"8,215.79"
2023-04-18 21:35:00,21,"8,237.69"
2023-04-18 21:40:00,21,"8,224.39"
2023-04-18 21:45:00,21,"8,250.19"
2023-04-18 21:50:00,21,"8,220.89"
2023-04-18 21:55:00,21,"8,207.35"
2023-04-18 22:00:00,22,"8,234.28"
2023-04-18 22:05:00,22,"8,196.44"
2023-04-18 22:10:00,22,"8,125.02"
2023-04-18 22:15:00,22,"8,093.01"
2023-04-18 22:20:00,22,"8,116.98"
2023-04-18 22:25:00,22,"8,115.42"
2023-04-18 22:30:00,22,"8,167.52"
2023-04-18 22:35:00,22,"8,302.31"
2023-04-18 22:40:00,22,"8,217.63"
2023-04-18 22:45:00,22,"8,165.72"
2023-04-18 22:50:00,22,"8,136.53"
2023-04-18 22:55:00,22,"8,077.40"
2023-04-18 23:00:00,23,"8,100.09"
2023-04-18 23:05:00,23,"8,081.57"
2023-04-18 23:10:00,23,"8,040.52"
2023-04-18 23:15:00,23,"8,007.09"
2023-04-18 23:20:00,23,"8,001.17"
2023-04-18 23:25:00,23,"8,037.98"
2023-04-18 23:30:00,23,"8,005.79"
2023-04-18 23:35:00,23,"8,044.78"
2023-04-18 23:40:00,23,"8,073.40"
2023-04-18 23:45:00,23,"8,025.40"
2023-04-18 23:50:00,23,"8,036.81"
2023-04-18 23:55:00,23,"8,000.18"
2023-04-19 00:00:00,0,"7,952.85"
2023-04-19 00:05:00,0,"8,037.53"
2023-04-19 00:10:00,0,"8,058.89"
2023-04-19 00:15:00,0,"8,032.47"
2023-04-19 00:20:00,0,"8,024.37"
2023-04-19 00:25:00,0,"8,022.61"
2023-04-19 00:30:00,0,"8,126.53"
2023-04-19 00:35:00,0,"8,189.90"
2023-04-19 00:40:00,0,"8,196.62"
2023-04-19 00:45:00,0,"8,155.32"
2023-04-19 00:50:00,0,"8,104.52"
2023-04-19 00:55:00,0,"8,109.64"
2023-04-19 01:00:00,1,"8,089.19"
2023-04-19 01:05:00,1,"8,097.38"
2023-04-19 01:10:00,1,"8,131.90"
2023-04-19 01:15:00,1,"8,153.74"
2023-04-19 01:20:00,1,"8,139.09"
2023-04-19 01:25:00,1,"8,101.26"
2023-04-19 01:30:00,1,"8,113.03"
2023-04-19 01:35:00,1,"8,144.23"
2023-04-19 01:40:00,1,"8,154.40"
2023-04-19 01:45:00,1,"8,103.41"
2023-04-19 01:50:00,1,"8,128.19"
2023-04-19 01:55:00,1,"8,143.34"
2023-04-19 02:00:00,2,"8,061.26"
2023-04-19 02:05:00,2,"8,147.69"
2023-04-19 02:10:00,2,"8,187.90"
2023-04-19 02:15:00,2,"8,152.55"
2023-04-19 02:20:00,2,"8,172.44"
2023-04-19 02:25:00,2,"8,132.36"
2023-04-19 02:30:00,2,"8,137.64"
2023-04-19 02:35:00,2,"8,143.81"
2023-04-19 02:40:00,2,"8,100.94"
